Age,Education,Marital_Status,Income,Kidhome,Teenhome,AmntWines,AmntFruits,AmntMeatProducts,AmntFishProducts,AmntSweetProducts,AmntGoldProds,Country,Income_groups,age_range,AmntAll,ClusterId
63,Master,Married,80739,0,0,674,92,736,39,0,92,RUS,80k-100k,55-65,1633,2
30,Graduation,Single,49767,0,0,202,47,197,55,42,149,USA,40k-60k,25-35,692,1
40,Basic,Married,34445,0,0,228,122,122,208,129,30,RUS,20k-40k,35-45,839,1
70,Graduation,Widow,67046,0,1,544,35,133,23,151,107,AUS,60k-80k,65+,993,3
56,Graduation,Married,73538,0,1,811,76,428,99,137,107,CAN,60k-80k,55-65,1658,2
55,Graduation,Married,80398,0,0,342,51,936,207,35,26,RUS,80k-100k,45-55,1597,2
65,Master,Married,52973,0,1,856,0,76,12,9,199,ZAF,40k-60k,55-65,1152,1
67,Graduation,Married,38998,1,1,34,1,14,0,0,5,RUS,20k-40k,65+,54,1
67,Graduation,Married,38998,1,1,34,1,14,0,0,5,ZAF,20k-40k,65+,54,1
63,2n Cycle,Together,26490,0,0,45,47,52,21,20,25,ZAF,20k-40k,55-65,210,0
63,2n Cycle,Together,26490,0,0,45,47,52,21,20,25,RUS,20k-40k,55-65,210,0
33,2n Cycle,Married,23331,1,0,5,36,7,0,10,45,IND,20k-40k,25-35,103,0
60,Graduation,Married,60544,1,1,201,2,43,3,5,35,AUS,60k-80k,55-65,289,3
60,Graduation,Married,60544,1,1,201,2,43,3,5,35,DEU,60k-80k,55-65,289,3
50,PhD,Together,49269,1,0,639,8,166,11,8,58,RUS,40k-60k,45-55,890,1
71,Graduation,Together,27203,1,1,13,2,21,4,0,24,RUS,20k-40k,65+,64,0
33,2n Cycle,Together,45204,1,0,30,11,25,29,1,18,ZAF,40k-60k,25-35,114,1
43,Graduation,Married,67023,0,0,444,44,382,11,8,17,RUS,60k-80k,35-45,906,3
43,Graduation,Married,77583,0,0,372,23,384,250,12,108,ZAF,60k-80k,35-45,1149,2
38,Graduation,Married,76630,0,0,255,31,446,40,56,175,ZAF,60k-80k,35-45,1003,2
61,Master,Married,47353,0,1,184,2,19,8,8,4,RUS,40k-60k,55-65,225,1
57,Graduation,Married,48920,0,2,238,17,68,8,10,6,RUS,40k-60k,55-65,347,1
74,PhD,Married,67472,0,1,162,31,127,8,17,69,RUS,60k-80k,65+,414,3
57,Master,Married,64100,0,1,509,0,27,0,0,10,ZAF,60k-80k,55-65,546,3
33,Graduation,Married,38872,1,0,23,3,21,3,19,22,IND,20k-40k,25-35,91,1
59,Master,Single,72217,0,0,816,42,450,55,56,154,DEU,60k-80k,55-65,1573,3
34,Basic,Single,15038,1,0,4,8,11,19,12,26,RUS,0-20k,25-35,80,0
45,Graduation,Married,13624,1,0,10,2,15,2,1,6,RUS,0-20k,35-45,36,0
43,Graduation,Together,42554,1,1,29,1,11,0,0,0,AUS,40k-60k,35-45,41,1
35,Graduation,Married,71952,1,0,656,80,455,52,107,93,RUS,60k-80k,25-35,1443,3
35,Graduation,Married,71952,1,0,656,80,455,52,107,93,AUS,60k-80k,25-35,1443,3
50,2n Cycle,Married,78041,0,0,482,35,553,72,160,17,DEU,60k-80k,45-55,1319,2
57,Master,Single,63972,0,1,928,63,254,0,12,12,ZAF,60k-80k,55-65,1269,3
64,Graduation,Married,52852,0,1,714,8,99,11,0,47,DEU,40k-60k,55-65,879,1
49,PhD,Married,62010,0,1,371,22,39,6,0,92,RUS,60k-80k,45-55,530,3
61,Master,Together,83151,0,0,407,28,100,120,74,18,RUS,80k-100k,55-65,747,2
54,Graduation,Married,77870,0,1,1017,50,500,65,50,133,RUS,60k-80k,45-55,1815,2
44,Graduation,Together,46931,2,1,41,0,17,3,1,16,RUS,40k-60k,35-45,78,1
44,Graduation,Single,85072,0,0,494,92,391,194,11,241,ZAF,80k-100k,35-45,1423,2
34,Master,Married,73395,0,0,272,7,80,20,7,11,RUS,60k-80k,25-35,397,2
69,Graduation,Single,62307,0,1,87,13,34,10,6,10,RUS,60k-80k,65+,160,3
40,PhD,Married,58293,1,0,173,43,118,46,27,15,USA,40k-60k,35-45,422,3
47,Graduation,Together,47889,1,0,29,0,29,0,5,4,ZAF,40k-60k,45-55,67,1
42,Basic,Together,24594,1,0,1,3,6,10,0,9,CAN,20k-40k,35-45,29,0
42,Basic,Together,24594,1,0,1,3,6,10,0,9,ZAF,20k-40k,35-45,29,0
56,Master,Single,69882,0,0,292,127,635,132,127,165,RUS,60k-80k,55-65,1478,3
62,Graduation,Together,24221,0,0,8,9,9,2,5,22,RUS,20k-40k,55-65,55,0
36,Graduation,Single,22327,1,0,5,4,8,2,0,5,RUS,20k-40k,35-45,24,0
60,Master,Married,61923,0,2,92,4,18,3,3,6,USA,60k-80k,55-65,126,3
56,Master,Single,35791,2,1,27,0,5,0,0,3,RUS,20k-40k,55-65,35,1
56,Master,Single,35791,2,1,27,0,5,0,0,3,USA,20k-40k,55-65,35,1
31,Master,Single,91172,0,0,162,28,818,0,28,56,CAN,80k-100k,25-35,1092,2
54,Graduation,Married,35441,1,1,25,1,9,2,1,1,CAN,20k-40k,45-55,39,1
51,Graduation,Together,19656,1,0,25,4,9,6,8,32,RUS,0-20k,45-55,84,0
34,Graduation,Married,7500,0,0,0,2,3,4,1,5,IND,0-20k,25-35,15,0
42,Graduation,Married,71626,0,0,546,72,376,94,145,72,RUS,60k-80k,35-45,1305,3
44,Graduation,Married,75330,1,1,555,82,257,93,61,61,USA,60k-80k,35-45,1109,2
45,Master,Married,34529,1,0,68,6,38,3,6,41,RUS,20k-40k,35-45,162,1
29,Graduation,Single,48789,0,0,351,16,156,7,5,145,CAN,40k-60k,25-35,680,1
44,PhD,Divorced,34487,1,1,19,18,33,24,1,8,RUS,20k-40k,35-45,103,1
48,2n Cycle,Married,35688,2,1,73,3,90,12,1,32,CAN,20k-40k,45-55,211,1
48,2n Cycle,Married,35688,2,1,73,3,90,12,1,32,RUS,20k-40k,45-55,211,1
69,Graduation,Single,53700,0,1,263,5,233,69,41,83,ZAF,40k-60k,65+,694,3
34,Master,Single,73454,0,0,982,73,351,56,14,175,RUS,60k-80k,25-35,1651,2
64,Graduation,Married,71113,0,1,495,33,255,11,33,8,RUS,60k-80k,55-65,835,3
66,Graduation,Single,52291,0,1,264,0,21,12,6,147,AUS,40k-60k,65+,450,1
41,Master,Married,31535,1,0,15,4,13,0,0,19,RUS,20k-40k,35-45,51,0
68,Graduation,Together,80812,0,0,769,22,500,210,143,33,IND,80k-100k,65+,1677,2
39,Graduation,Together,40479,1,0,5,0,8,2,0,0,RUS,40k-60k,35-45,15,1
61,Graduation,Married,29440,1,1,17,8,14,10,4,3,DEU,20k-40k,55-65,56,0
35,Graduation,Married,38508,1,0,120,19,206,25,19,54,RUS,20k-40k,25-35,443,1
38,Graduation,Married,69520,0,0,627,120,414,121,80,93,AUS,60k-80k,35-45,1455,3
57,Graduation,Single,18701,1,1,12,4,2,10,6,10,ZAF,0-20k,55-65,44,0
57,Graduation,Single,18701,1,1,12,4,2,10,6,10,RUS,0-20k,55-65,44,0
52,Graduation,Divorced,69901,0,1,312,21,206,102,92,149,RUS,60k-80k,45-55,882,3
68,Graduation,Married,47703,0,1,359,0,134,13,26,123,RUS,40k-60k,65+,655,1
30,Graduation,Single,86037,0,0,490,44,125,29,20,22,CAN,80k-100k,25-35,730,2
43,Graduation,Divorced,71847,0,0,737,21,106,55,63,210,RUS,60k-80k,35-45,1192,3
50,2n Cycle,Together,42033,1,1,11,1,4,2,0,7,RUS,40k-60k,45-55,25,1
57,Graduation,Divorced,51983,0,1,631,0,115,10,7,30,IND,40k-60k,55-65,793,1
33,Graduation,Single,68655,0,0,456,19,832,75,118,38,RUS,60k-80k,25-35,1538,3
33,Graduation,Single,68655,0,0,456,19,832,75,118,38,ZAF,60k-80k,25-35,1538,3
62,Graduation,Together,38285,2,1,2,0,5,2,0,1,IND,20k-40k,55-65,10,1
51,Master,Together,79419,0,0,751,127,687,20,15,31,CAN,60k-80k,45-55,1631,2
46,Graduation,Single,57338,0,1,143,6,52,11,8,17,USA,40k-60k,45-55,237,3
57,Graduation,Married,42523,0,0,14,36,11,3,26,35,DEU,40k-60k,55-65,125,1
57,Graduation,Married,42523,0,0,14,36,11,3,26,35,CAN,40k-60k,55-65,125,1
37,Graduation,Married,31761,1,0,19,1,20,16,14,28,AUS,20k-40k,35-45,98,0
52,Graduation,Married,65747,0,1,346,17,48,23,13,13,CAN,60k-80k,45-55,460,3
61,Master,Together,17144,1,1,18,2,19,0,2,6,CAN,0-20k,55-65,47,0
61,Master,Together,17144,1,1,18,2,19,0,2,6,ZAF,0-20k,55-65,47,0
70,Graduation,Single,67543,2,1,48,5,48,6,10,7,AUS,60k-80k,65+,124,3
56,PhD,Married,84618,0,0,684,100,801,21,66,0,AUS,80k-100k,55-65,1672,2
56,PhD,Married,84618,0,0,684,100,801,21,66,0,RUS,80k-100k,55-65,1672,2
73,PhD,Together,66375,0,1,712,0,45,0,0,191,AUS,60k-80k,65+,948,3
64,Graduation,Together,42213,0,1,309,3,24,4,3,20,RUS,40k-60k,55-65,363,1
58,Graduation,Married,78653,0,1,231,65,196,38,71,124,CAN,60k-80k,55-65,725,2
81,PhD,Single,51141,0,0,144,0,7,0,0,6,RUS,40k-60k,65+,157,1
41,Graduation,Married,15072,2,0,8,2,15,0,10,18,IND,0-20k,35-45,53,0
35,2n Cycle,Married,7500,1,0,1,11,5,4,6,9,RUS,0-20k,25-35,36,0
43,2n Cycle,Together,17117,1,0,12,23,38,30,18,7,ZAF,0-20k,35-45,128,0
56,Graduation,Married,59754,0,1,115,27,44,4,146,139,ZAF,40k-60k,55-65,475,3
68,Master,Married,65569,0,1,397,46,288,20,38,70,RUS,60k-80k,65+,859,3
69,2n Cycle,Widow,28457,0,0,24,1,108,29,29,14,RUS,20k-40k,65+,205,0
49,PhD,Single,86857,0,0,899,102,838,133,102,40,USA,80k-100k,45-55,2114,2
49,PhD,Single,86857,0,0,899,102,838,133,102,40,ZAF,80k-100k,45-55,2114,2
57,Graduation,Together,68142,0,1,897,126,196,91,112,37,RUS,60k-80k,55-65,1459,3
68,Graduation,Together,48794,1,1,25,0,11,3,0,15,USA,40k-60k,65+,54,1
57,Graduation,Together,63404,0,2,734,26,70,11,44,17,RUS,60k-80k,55-65,902,3
47,2n Cycle,Together,49669,1,0,166,5,107,11,8,29,RUS,40k-60k,45-55,326,1
57,Graduation,Together,55761,0,1,136,1,12,0,3,32,RUS,40k-60k,55-65,184,3
63,Graduation,Divorced,78331,0,1,756,138,354,160,169,61,ZAF,60k-80k,55-65,1638,2
48,Graduation,Married,37971,1,0,5,4,10,2,2,7,USA,20k-40k,45-55,30,1
44,Graduation,Married,30368,0,1,35,0,13,2,0,2,RUS,20k-40k,35-45,52,0
43,PhD,Together,34043,1,0,20,2,14,3,0,10,RUS,20k-40k,35-45,49,1
56,PhD,Widow,54111,0,1,267,6,54,8,3,50,RUS,40k-60k,55-65,388,3
57,Graduation,Divorced,69932,0,1,412,172,153,150,105,57,RUS,60k-80k,55-65,1049,3
40,PhD,Together,39665,1,0,127,1,56,0,1,31,RUS,20k-40k,35-45,216,1
67,Graduation,Married,93404,1,2,1279,15,287,20,0,15,CAN,80k-100k,65+,1616,2
37,Graduation,Married,38680,1,0,11,0,36,15,5,12,USA,20k-40k,35-45,79,1
37,Graduation,Married,24570,1,0,28,34,62,11,14,44,RUS,20k-40k,35-45,193,0
54,PhD,Married,77766,0,1,1004,59,265,115,59,27,RUS,60k-80k,45-55,1529,2
54,PhD,Married,77766,0,1,1004,59,265,115,59,27,RUS,60k-80k,45-55,1529,2
63,Graduation,Together,64961,0,1,382,114,276,75,124,38,ZAF,60k-80k,55-65,1009,3
53,Master,Divorced,23748,1,0,6,6,29,12,15,8,RUS,20k-40k,45-55,76,0
57,Graduation,Single,45989,0,1,138,33,87,28,24,12,ZAF,40k-60k,55-65,322,1
33,2n Cycle,Single,23331,1,0,104,20,101,24,15,5,IND,20k-40k,25-35,269,0
67,PhD,Married,70421,0,1,479,28,136,75,14,35,CAN,60k-80k,65+,767,3
58,PhD,Single,23091,1,1,35,0,11,0,0,2,RUS,20k-40k,55-65,48,0
31,2n Cycle,Married,24683,1,0,8,4,10,6,7,6,RUS,20k-40k,25-35,41,0
48,PhD,Married,157243,0,1,20,2,1582,1,2,1,IND,100k-200k,45-55,1608,2
48,PhD,Married,54222,0,1,199,12,31,3,12,7,RUS,40k-60k,45-55,264,3
53,Graduation,Widow,73455,0,0,901,61,757,186,163,20,ZAF,60k-80k,45-55,2088,2
49,Graduation,Together,84906,0,0,997,15,414,99,30,76,RUS,80k-100k,45-55,1631,2
49,Graduation,Together,84906,0,0,997,15,414,99,30,76,DEU,80k-100k,45-55,1631,2
43,2n Cycle,Married,47025,0,1,508,11,59,23,5,29,RUS,40k-60k,35-45,635,1
55,Graduation,Married,44529,0,1,538,13,91,17,6,26,RUS,40k-60k,45-55,691,1
47,PhD,Single,31560,1,0,62,1,20,4,0,7,CAN,20k-40k,45-55,94,0
38,PhD,Divorced,90687,0,0,982,17,672,23,34,51,RUS,80k-100k,35-45,1779,2
32,PhD,Together,66973,0,0,466,22,432,147,113,102,IND,60k-80k,25-35,1282,3
43,Graduation,Together,41154,0,1,44,2,11,2,3,7,RUS,40k-60k,35-45,69,1
53,Graduation,Married,64590,0,0,920,138,168,36,46,30,RUS,60k-80k,45-55,1338,3
61,PhD,Divorced,50611,0,1,459,0,24,6,0,4,USA,40k-60k,55-65,493,1
61,PhD,Divorced,50611,0,1,459,0,24,6,0,4,USA,40k-60k,55-65,493,1
51,Graduation,Single,83273,1,2,433,89,650,16,102,102,USA,80k-100k,45-55,1392,2
41,Graduation,Divorced,81702,0,0,563,50,774,28,31,187,CAN,80k-100k,35-45,1633,2
42,Master,Together,24401,0,0,73,28,217,10,24,115,ZAF,20k-40k,35-45,467,0
47,Graduation,Married,42557,0,1,192,5,53,0,5,15,RUS,40k-60k,45-55,270,1
36,2n Cycle,Together,7500,1,0,5,17,17,13,14,34,RUS,0-20k,35-45,100,0
45,Graduation,Together,78416,0,1,453,38,279,188,38,183,RUS,60k-80k,35-45,1179,2
55,Graduation,Married,44794,0,1,54,0,7,0,0,4,ZAF,40k-60k,45-55,65,1
55,Graduation,Married,44794,0,1,54,0,7,0,0,4,AUS,40k-60k,45-55,65,1
47,Graduation,Single,69719,0,0,273,86,208,177,14,43,RUS,60k-80k,45-55,801,3
59,Graduation,Together,62568,0,1,362,17,398,80,35,61,RUS,60k-80k,55-65,953,3
52,Graduation,Married,42231,1,1,24,0,8,0,1,4,RUS,40k-60k,45-55,37,1
47,2n Cycle,Married,20130,0,0,0,6,3,7,6,12,RUS,20k-40k,45-55,34,0
47,2n Cycle,Married,20130,0,0,0,6,3,7,6,12,RUS,20k-40k,45-55,34,0
48,Graduation,Widow,42429,0,1,55,0,6,2,0,4,AUS,40k-60k,45-55,67,1
48,Graduation,Widow,42429,0,1,55,0,6,2,0,4,RUS,40k-60k,45-55,67,1
56,2n Cycle,Divorced,36640,1,0,15,6,8,7,4,25,IND,20k-40k,55-65,65,1
48,Graduation,Divorced,78901,0,1,321,11,309,33,26,34,USA,60k-80k,45-55,734,2
45,PhD,Divorced,66476,0,1,372,18,126,47,48,78,USA,60k-80k,35-45,689,3
44,2n Cycle,Married,31056,1,0,5,10,13,3,8,16,RUS,20k-40k,35-45,55,0
45,Graduation,Divorced,46310,1,0,185,2,88,15,5,14,RUS,40k-60k,35-45,309,1
43,Graduation,Married,65819,0,0,267,38,701,149,165,63,IND,60k-80k,35-45,1383,3
52,PhD,Married,94871,0,2,169,24,553,188,0,144,CAN,80k-100k,45-55,1078,2
